Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630422889387,0401E411,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630422889259,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630422889131,0401E451,true,Rx,0,8,01,37,72,FE,FF,FF,00,00,
-1762630422889003,0401E451,true,Rx,0,8,00,37,4B,FF,FF,FF,00,00,
-1762630422886316,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422885718,040A2011,true,Rx,0,8,ED,FF,F7,FF,CF,03,3A,8F,
-1762630422885548,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,3A,8F,
-1762630422884524,1C00005A,true,Rx,0,8,02,FD,09,00,04,01,28,80,
-1762630422884396,1C00005A,true,Rx,0,5,00,99,16,40,03,00,00,00,
-1762630422884140,040A2012,true,Rx,0,8,0B,00,FA,FF,E9,03,3B,8F,
-1762630422884012,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,3B,8F,
-1762630422883542,1C000342,true,Rx,0,8,02,FD,09,00,04,01,28,80,
-1762630422883457,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422883329,1C000342,true,Rx,0,5,00,99,17,1E,03,00,00,00,
-1762630422879873,0401E412,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630422879745,0401E412,true,Rx,0,7,01,01,05,00,00,00,00,00,
-1762630422879574,0401E452,true,Rx,0,8,01,40,C9,F5,FF,FF,00,00,
-1762630422879446,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422879318,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422879190,0401E452,true,Rx,0,8,00,40,44,F5,FF,FF,00,00,
-1762630422879020,1C0002BA,true,Rx,0,8,02,FD,09,00,06,01,28,80,
-1762630422878934,1C0002BA,true,Rx,0,5,00,1A,16,40,03,00,00,00,
-1762630422878806,1C00015A,true,Rx,0,8,02,FD,09,00,07,01,28,80,
-1762630422878678,1C00015A,true,Rx,0,5,00,D7,16,40,03,00,00,00,
-1762630422877527,1C000355,true,Rx,0,8,02,FD,09,00,06,01,28,80,
-1762630422877399,1C000355,true,Rx,0,5,00,1A,17,1E,03,00,00,00,
-1762630422877271,1C00034A,true,Rx,0,8,02,FD,09,00,07,01,28,80,
-1762630422877143,1C00034A,true,Rx,0,5,00,D7,17,1E,03,00,00,00,
-1762630422874540,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630422872535,1C00003A,true,Rx,0,8,02,FD,09,00,0C,01,28,80,
-1762630422872407,1C00003A,true,Rx,0,5,00,A7,16,40,03,00,00,00,
-1762630422871511,1C000341,true,Rx,0,8,02,FD,09,00,0C,01,28,80,
-1762630422871425,1C000341,true,Rx,0,5,00,A7,17,1E,03,00,00,00,
-1762630422869420,0401E411,true,Rx,0,7,00,01,07,00,00,00,00,00,
-1762630422869292,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630422869164,0401E451,true,Rx,0,8,01,4B,72,FE,FF,FF,00,00,
-1762630422868994,0401E451,true,Rx,0,8,00,4B,4B,FF,FF,FF,00,00,
-1762630422868482,1C00017A,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630422868396,1C00017A,true,Rx,0,5,00,75,16,40,03,00,00,00,
-1762630422867159,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422867074,04098C51,true,Rx,0,3,00,E8,FF,00,00,00,00,00,
-1762630422866903,1C00034B,true,Rx,0,8,02,FD,09,00,09,01,28,80,
-1762630422866775,1C00034B,true,Rx,0,5,00,75,17,1E,03,00,00,00,
-1762630422865282,040A2011,true,Rx,0,8,E8,FF,FA,FF,D0,03,4F,8F,
-1762630422865154,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,4E,8F,
-1762630422864130,040A2012,true,Rx,0,8,0F,00,F3,FF,EB,03,4F,8F,
-1762630422864002,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,4F,8F,
-1762630422862295,0405C40F,true,Rx,0,8,00,01,2E,40,81,51,94,2E,
-1762630422862167,0405C42F,true,Rx,0,8,00,64,B7,29,FF,FF,5D,00,
-1762630422861996,0405C40F,true,Rx,0,8,01,01,D0,3F,DB,51,A5,1D,
-1762630422861868,0405C42F,true,Rx,0,8,01,64,25,2A,80,FF,6C,00,
-1762630422861783,0405C52F,true,Rx,0,5,00,CC,FF,17,00,00,00,00,
-1762630422861612,0405C40F,true,Rx,0,8,02,01,4E,41,EC,51,5C,D5,
-1762630422861484,0405C42F,true,Rx,0,8,02,64,5F,28,05,00,44,00,
-1762630422861356,0405C52F,true,Rx,0,5,02,15,00,EF,FF,00,00,00,
-1762630422861271,0405C52F,true,Rx,0,5,01,59,00,CD,FF,00,00,00,
-1762630422860418,0405C410,true,Rx,0,8,00,01,D2,45,32,87,DA,71,
-1762630422860290,0405C430,true,Rx,0,8,00,64,48,08,51,00,D2,00,
-1762630422860162,0405C410,true,Rx,0,8,01,01,82,4C,0E,88,21,48,
-1762630422859991,0405C430,true,Rx,0,8,01,64,F1,2B,57,02,C5,01,
-1762630422859863,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630422859735,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630422859607,0401E452,true,Rx,0,8,01,54,C9,F5,FF,FF,00,00,
-1762630422859437,0401E452,true,Rx,0,8,00,54,44,F5,FF,FF,00,00,
-1762630422859351,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422859223,0405C410,true,Rx,0,8,02,01,32,45,6F,89,16,8B,
-1762630422859095,0405C530,true,Rx,0,5,00,51,FF,DD,FD,00,00,00,
-1762630422858967,0405C430,true,Rx,0,8,02,64,6A,2D,54,00,3A,00,
-1762630422858839,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422858754,0405C530,true,Rx,0,5,02,25,FF,1D,00,00,00,00,
-1762630422858669,0405C530,true,Rx,0,5,01,CD,FD,B4,02,00,00,00,
-1762630422858370,1C00029A,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630422858285,1C00029A,true,Rx,0,5,00,B8,16,40,03,00,00,00,
-1762630422858114,1C00023A,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630422858029,1C00023A,true,Rx,0,5,00,3B,16,40,03,00,00,00,
-1762630422855511,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630422854530,1C000351,true,Rx,0,8,02,FD,09,00,0A,01,28,80,
-1762630422854402,1C000351,true,Rx,0,5,00,3B,17,1E,03,00,00,00,
-1762630422854018,1C000354,true,Rx,0,8,02,FD,09,00,08,01,28,80,
-1762630422853847,1C000354,true,Rx,0,5,00,B8,17,1E,03,00,00,00,
-1762630422849410,0401E411,true,Rx,0,7,00,01,FD,FF,00,00,00,00,
-1762630422849282,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630422849154,0401E451,true,Rx,0,8,01,5F,72,FE,FF,FF,00,00,
-1762630422849026,0401E451,true,Rx,0,8,00,5F,4B,FF,FF,FF,00,00,
-1762630422847490,1C00037A,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630422847405,1C00037A,true,Rx,0,5,00,F6,16,40,03,00,00,00,
-1762630422845698,040A2011,true,Rx,0,8,EA,FF,F5,FF,CF,03,62,8F,
-1762630422845570,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,62,8F,
-1762630422845101,1C00035B,true,Rx,0,8,02,FD,09,00,0B,01,28,80,
-1762630422845016,1C00035B,true,Rx,0,5,00,F6,17,1E,03,00,00,00,
-1762630422844162,040A2012,true,Rx,0,8,0D,00,FA,FF,EA,03,63,8F,
-1762630422843992,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,63,8F,
-1762630422839896,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630422839725,0401E412,true,Rx,0,7,01,01,FD,FF,00,00,00,00,
-1762630422839597,0401E452,true,Rx,0,8,01,68,C9,F5,FF,FF,00,00,
-1762630422839469,0401E452,true,Rx,0,8,00,68,44,F5,FF,FF,00,00,
-1762630422836525,1C0000BA,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630422836440,1C0000BA,true,Rx,0,5,00,6A,16,40,03,00,00,00,
-1762630422834136,1C000345,true,Rx,0,8,02,FD,09,00,0D,01,28,80,
-1762630422834008,1C000345,true,Rx,0,5,00,6A,17,1E,03,00,00,00,
-1762630422829400,0401E411,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630422829272,0401E411,true,Rx,0,7,01,01,06,00,00,00,00,00,
-1762630422829144,0401E451,true,Rx,0,8,01,73,72,FE,FF,FF,00,00,
-1762630422828974,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422828888,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422828760,0401E451,true,Rx,0,8,00,73,4B,FF,FF,FF,00,00,
-1762630422825731,040A2011,true,Rx,0,8,EC,FF,F6,FF,D2,03,76,8F,
-1762630422825561,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,76,8F,
-1762630422824153,040A2012,true,Rx,0,8,10,00,F7,FF,E7,03,77,8F,
-1762630422824025,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,77,8F,
-1762630422823427,0405240A,true,Rx,0,3,02,00,00,00,00,00,00,00,
-1762630422819886,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630422819758,0401E412,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630422819587,0401E452,true,Rx,0,8,01,7C,C9,F5,FF,FF,00,00,
-1762630422819459,0401E452,true,Rx,0,8,00,7C,44,F5,FF,FF,00,00,
-1762630422812164,0405C40F,true,Rx,0,8,00,01,DD,3F,97,51,0C,2F,
-1762630422812036,0405C42F,true,Rx,0,8,00,64,B2,29,02,00,9A,00,
-1762630422811908,0405C40F,true,Rx,0,8,01,01,BE,3F,DD,51,61,1D,
-1762630422811737,0405C42F,true,Rx,0,8,01,64,36,2A,78,FF,54,00,
-1762630422811652,0405C52F,true,Rx,0,5,00,CC,FF,14,00,00,00,00,
-1762630422811481,0405C40F,true,Rx,0,8,02,01,4C,41,F0,51,52,D5,
-1762630422811353,0405C42F,true,Rx,0,8,02,64,68,28,FB,FF,46,00,
-1762630422811268,0405C52F,true,Rx,0,5,02,14,00,F2,FF,00,00,00,
-1762630422811140,0405C52F,true,Rx,0,5,01,B8,00,CB,FF,00,00,00,
-1762630422810414,0405C410,true,Rx,0,8,00,01,C8,45,57,87,0D,73,
-1762630422810286,0405C430,true,Rx,0,8,00,64,AB,08,E5,FF,DE,00,
-1762630422810158,0405C410,true,Rx,0,8,01,01,97,4C,5A,88,9B,48,
-1762630422810030,0405C430,true,Rx,0,8,01,64,E7,2B,80,FF,27,03,
-1762630422809902,0405C530,true,Rx,0,5,00,B8,FF,63,FD,00,00,00,
-1762630422809774,0405C410,true,Rx,0,8,02,01,40,45,DF,88,22,8B,
-1762630422809647,0405C430,true,Rx,0,8,02,64,38,2D,18,01,0A,01,
-1762630422809519,0405C530,true,Rx,0,5,02,B6,FF,15,01,00,00,00,
-1762630422809391,0401E411,true,Rx,0,7,00,01,03,00,00,00,00,00,
-1762630422809263,0401E411,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630422809092,0401E451,true,Rx,0,8,01,87,72,FE,FF,FF,00,00,
-1762630422808964,0401E451,true,Rx,0,8,00,87,4B,FF,FF,FF,00,00,
-1762630422808836,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630422808708,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422808623,0405C530,true,Rx,0,5,01,BA,FE,81,FF,00,00,00,
-1762630422807556,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422805721,040A2011,true,Rx,0,8,E6,FF,FA,FF,D2,03,8A,8F,
-1762630422805593,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,8A,8F,
-1762630422805465,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630422804569,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422804143,040A2012,true,Rx,0,8,08,00,FB,FF,E8,03,8B,8F,
-1762630422804015,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,8B,8F,
-1762630422803929,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422799876,0401E412,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630422799748,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630422799620,0401E452,true,Rx,0,8,01,90,C9,F5,FF,FF,00,00,
-1762630422799492,0401E452,true,Rx,0,8,00,90,44,F5,FF,FF,00,00,
-1762630422795012,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422789423,0401E411,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630422789295,0401E411,true,Rx,0,7,01,01,09,00,00,00,00,00,
-1762630422789125,0401E451,true,Rx,0,8,01,9B,72,FE,FF,FF,00,00,
-1762630422788997,0401E451,true,Rx,0,8,00,9B,4B,FF,FF,FF,00,00,
-1762630422785711,040A2011,true,Rx,0,8,EB,FF,F8,FF,CD,03,9E,8F,
-1762630422785583,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,9E,8F,
-1762630422784133,040A2012,true,Rx,0,8,0D,00,FA,FF,EE,03,9F,8F,
-1762630422784005,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,9F,8F,
-1762630422781104,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422780805,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422779866,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630422779738,0401E412,true,Rx,0,7,01,01,04,00,00,00,00,00,
-1762630422779610,0401E452,true,Rx,0,8,01,A4,C9,F5,FF,FF,00,00,
-1762630422779440,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422779354,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422779184,0401E452,true,Rx,0,8,00,A4,44,F5,FF,FF,00,00,
-1762630422774576,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630422769413,0401E411,true,Rx,0,7,00,01,FD,FF,00,00,00,00,
-1762630422769285,0401E411,true,Rx,0,7,01,01,04,00,00,00,00,00,
-1762630422769157,0401E451,true,Rx,0,8,01,AF,72,FE,FF,FF,00,00,
-1762630422768987,0401E451,true,Rx,0,8,00,AF,4B,FF,FF,FF,00,00,
-1762630422767195,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422767109,04098C51,true,Rx,0,3,00,EB,FF,00,00,00,00,00,
-1762630422765275,040A2011,true,Rx,0,8,E8,FF,F6,FF,D0,03,B3,8F,
-1762630422765147,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,B2,8F,
-1762630422764123,040A2012,true,Rx,0,8,0E,00,F7,FF,E9,03,B3,8F,
-1762630422763995,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,B3,8F,
-1762630422762288,0405C40F,true,Rx,0,8,00,01,FE,3F,68,51,D2,2E,
-1762630422762160,0405C42F,true,Rx,0,8,00,64,9C,29,FA,FF,68,00,
-1762630422761990,0405C40F,true,Rx,0,8,01,01,C3,3F,BC,51,6F,1D,
-1762630422761862,0405C42F,true,Rx,0,8,01,64,32,2A,A2,FF,71,FF,
-1762630422761734,0405C52F,true,Rx,0,5,00,DD,FF,14,00,00,00,00,
-1762630422761606,0405C40F,true,Rx,0,8,02,01,33,41,F2,51,68,D5,
-1762630422761478,0405C42F,true,Rx,0,8,02,64,77,28,16,00,46,00,
-1762630422761350,0405C52F,true,Rx,0,5,02,14,00,F3,FF,00,00,00,
-1762630422761264,0405C52F,true,Rx,0,5,01,83,00,27,00,00,00,00,
-1762630422760454,0405C410,true,Rx,0,8,00,01,B8,45,5B,87,07,73,
-1762630422760326,0405C430,true,Rx,0,8,00,64,05,09,29,00,B1,01,
-1762630422760198,0405C410,true,Rx,0,8,01,01,98,4C,B6,88,EA,48,
-1762630422760027,0405C430,true,Rx,0,8,01,64,DF,2B,C4,FE,CD,03,
-1762630422759942,0405C530,true,Rx,0,5,00,39,01,AB,FF,00,00,00,
-1762630422759814,0401E412,true,Rx,0,7,00,01,FF,FF,00,00,00,00,
-1762630422759643,0401E412,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630422759515,0401E452,true,Rx,0,8,01,B8,C9,F5,FF,FF,00,00,
-1762630422759387,0401E452,true,Rx,0,8,00,B8,44,F5,FF,FF,00,00,
-1762630422759259,0405C410,true,Rx,0,8,02,01,43,45,C3,88,8F,8B,
-1762630422759088,0405C430,true,Rx,0,8,02,64,30,2D,39,01,51,01,
-1762630422759003,0405C530,true,Rx,0,5,02,84,00,9B,00,00,00,00,
-1762630422758875,0405C530,true,Rx,0,5,01,22,00,6F,FF,00,00,00,
-1762630422755547,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630422749404,0401E411,true,Rx,0,7,00,01,05,00,00,00,00,00,
-1762630422749276,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630422749148,0401E451,true,Rx,0,8,01,C3,72,FE,FF,FF,00,00,
-1762630422748977,0401E451,true,Rx,0,8,00,C3,4B,FF,FF,FF,00,00,
-1762630422745692,040A2011,true,Rx,0,8,E7,FF,F9,FF,CF,03,C6,8F,
-1762630422745564,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,C6,8F,
-1762630422744156,040A2012,true,Rx,0,8,0F,00,FB,FF,EE,03,C7,8F,
-1762630422744028,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,C7,8F,
-1762630422739889,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630422739761,0401E412,true,Rx,0,7,01,01,05,00,00,00,00,00,
-1762630422739633,0401E452,true,Rx,0,8,01,CC,C9,F5,FF,FF,00,00,
-1762630422739463,0401E452,true,Rx,0,8,00,CC,44,F5,FF,FF,00,00,
-1762630422729394,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630422729266,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630422729138,0401E451,true,Rx,0,8,01,D7,72,FE,FF,FF,00,00,
-1762630422729010,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422728882,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422728754,0401E451,true,Rx,0,8,00,D7,4B,FF,FF,FF,00,00,
-1762630422728540,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422725724,040A2011,true,Rx,0,8,EB,FF,F6,FF,D0,03,DA,8F,
-1762630422725554,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,DA,8F,
-1762630422724572,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630422724146,040A2012,true,Rx,0,8,0F,00,FA,FF,E5,03,DB,8F,
-1762630422724018,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,DB,8F,
-1762630422723506,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422720135,04030C82,true,Rx,0,4,01,05,10,00,00,00,00,00,
-1762630422720007,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422719837,0401E412,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630422719709,0401E412,true,Rx,0,7,01,01,FE,FF,00,00,00,00,
-1762630422719581,0401E452,true,Rx,0,8,01,E0,C9,F5,FF,FF,00,00,
-1762630422719410,0401E452,true,Rx,0,8,00,E0,44,F5,FF,FF,00,00,
-1762630422712285,0405C40F,true,Rx,0,8,00,01,16,40,71,51,B5,2E,
-1762630422712157,0405C42F,true,Rx,0,8,00,64,79,29,F6,FF,4B,00,
-1762630422712029,0405C40F,true,Rx,0,8,01,01,F2,3F,FF,51,60,1C,
-1762630422711901,0405C42F,true,Rx,0,8,01,64,E6,29,5D,00,FD,FF,
-1762630422711773,0405C52F,true,Rx,0,5,00,D6,FF,18,00,00,00,00,
-1762630422711645,0405C40F,true,Rx,0,8,02,01,4B,41,03,52,85,D5,
-1762630422711474,0405C42F,true,Rx,0,8,02,64,83,28,00,00,2F,00,
-1762630422711389,0405C52F,true,Rx,0,5,02,20,00,F3,FF,00,00,00,
-1762630422711261,0405C52F,true,Rx,0,5,01,6B,00,9E,FF,00,00,00,
-1762630422710450,0405C410,true,Rx,0,8,00,01,BC,45,51,87,DF,72,
-1762630422710322,0405C430,true,Rx,0,8,00,64,D7,08,D5,FF,DD,00,
-1762630422710194,0405C410,true,Rx,0,8,01,01,73,4C,A8,88,40,48,
-1762630422710024,0405C430,true,Rx,0,8,01,64,A0,2B,72,02,33,00,
-1762630422709896,0405C530,true,Rx,0,5,00,00,02,0B,02,00,00,00,
-1762630422709768,0405C410,true,Rx,0,8,02,01,35,45,B9,88,05,8C,
-1762630422709640,0405C430,true,Rx,0,8,02,64,C3,2C,57,01,7F,00,
-1762630422709512,0405C530,true,Rx,0,5,02,DC,00,29,00,00,00,00,
-1762630422709384,0401E411,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630422709256,0401E411,true,Rx,0,7,01,01,01,00,00,00,00,00,
-1762630422709128,0401E451,true,Rx,0,8,01,EB,72,FE,FF,FF,00,00,
-1762630422708957,0401E451,true,Rx,0,8,00,EB,4B,FF,FF,FF,00,00,
-1762630422708872,0405C530,true,Rx,0,5,01,17,02,3F,FF,00,00,00,
-1762630422706952,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422705715,040A2011,true,Rx,0,8,EA,FF,F7,FF,CD,03,EE,8F,
-1762630422705587,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,EE,8F,
-1762630422705459,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630422704136,040A2012,true,Rx,0,8,0E,00,FA,FF,EB,03,EF,8F,
-1762630422704008,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,EF,8F,
-1762630422702813,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422702088,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422699997,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422699869,0401E412,true,Rx,0,7,00,01,04,00,00,00,00,00,
-1762630422699741,0401E412,true,Rx,0,7,01,01,02,00,00,00,00,00,
-1762630422699571,0401E452,true,Rx,0,8,01,F4,C9,F5,FF,FF,00,00,
-1762630422699443,0401E452,true,Rx,0,8,00,F4,44,F5,FF,FF,00,00,
-1762630422689417,0401E411,true,Rx,0,7,00,01,02,00,00,00,00,00,
-1762630422689289,0401E411,true,Rx,0,7,01,01,00,00,00,00,00,00,
-1762630422689161,0401E451,true,Rx,0,8,01,FF,72,FE,FF,FF,00,00,
-1762630422688990,0401E451,true,Rx,0,8,00,FF,4B,FF,FF,FF,00,00,
-1762630422685705,040A2011,true,Rx,0,8,EE,FF,F7,FF,D1,03,02,90,
-1762630422685577,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,02,90,
-1762630422684126,040A2012,true,Rx,0,8,0E,00,FB,FF,E9,03,03,90,
-1762630422683998,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,03,90,
-1762630422679860,0401E412,true,Rx,0,7,00,01,01,00,00,00,00,00,
-1762630422679732,0401E412,true,Rx,0,7,01,01,03,00,00,00,00,00,
-1762630422679561,0401E452,true,Rx,0,8,01,08,C9,F5,FF,FF,00,00,
-1762630422679433,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422679348,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422679177,0401E452,true,Rx,0,8,00,08,44,F5,FF,FF,00,00,
-1762630422673289,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630422669407,0401E411,true,Rx,0,7,00,01,00,00,00,00,00,00,
-1762630422669279,0401E411,true,Rx,0,7,01,01,FF,FF,00,00,00,00,
-1762630422669151,0401E451,true,Rx,0,8,01,13,72,FE,FF,FF,00,00,
-1762630422668980,0401E451,true,Rx,0,8,00,13,4B,FF,FF,FF,00,00,
-1762630422667188,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422667103,04098C51,true,Rx,0,3,00,EC,FF,00,00,00,00,00,
-1762630422665311,040A2011,true,Rx,0,8,EA,FF,FA,FF,CD,03,17,90,
-1762630422665140,04056411,true,Rx,0,8,F8,FF,05,00,06,FD,16,90,
-1762630422664159,040A2012,true,Rx,0,8,0E,00,F7,FF,EB,03,17,90,
-1762630422664031,04056412,true,Rx,0,8,F9,FF,F8,FF,4A,04,17,90,
-1762630422662282,0405C40F,true,Rx,0,8,00,01,28,40,6C,51,F3,2E,
-1762630422662154,0405C42F,true,Rx,0,8,00,64,64,29,D8,FF,42,00,
-1762630422662026,0405C40F,true,Rx,0,8,01,01,E6,3F,F4,51,12,1D,
-1762630422661898,0405C42F,true,Rx,0,8,01,64,C3,29,34,00,0A,00,
-1762630422661770,0405C52F,true,Rx,0,5,00,E8,FF,40,00,00,00,00,
-1762630422661642,0405C40F,true,Rx,0,8,02,01,50,41,0B,52,38,D5,
-1762630422661514,0405C42F,true,Rx,0,8,02,64,88,28,EE,FF,30,00,
-1762630422661386,0405C52F,true,Rx,0,5,02,22,00,1D,00,00,00,00,
-1762630422661258,0405C52F,true,Rx,0,5,01,43,00,25,00,00,00,00,
-1762630422660447,0405C410,true,Rx,0,8,00,01,C9,45,7F,87,F4,72,
-1762630422660319,0405C430,true,Rx,0,8,00,64,6E,08,3E,FD,AE,00,
-1762630422660191,0405C410,true,Rx,0,8,01,01,64,4C,4F,88,D5,47,
-1762630422660020,0405C430,true,Rx,0,8,01,64,D6,2B,35,01,42,FE,
-1762630422659935,0405C530,true,Rx,0,5,00,A6,01,7A,01,00,00,00,
-1762630422659807,0401E412,true,Rx,0,7,00,01,FE,FF,00,00,00,00,
-1762630422659636,0401E412,true,Rx,0,7,01,01,FD,FF,00,00,00,00,
-1762630422659508,0401E452,true,Rx,0,8,01,1C,C9,F5,FF,FF,00,00,
-1762630422659380,0401E452,true,Rx,0,8,00,1C,44,F5,FF,FF,00,00,
-1762630422659252,0405C410,true,Rx,0,8,02,01,2D,45,D9,88,78,8B,
-1762630422659082,0405C430,true,Rx,0,8,02,64,DC,2C,BC,FE,C1,FF,
-1762630422658996,0405C530,true,Rx,0,5,02,5D,00,58,00,00,00,00,
-1762630422658868,0405C530,true,Rx,0,5,01,28,FE,A4,FD,00,00,00,
-1762630422655583,04072001,true,Rx,0,4,00,00,00,01,00,00,00,00,
-1762630422652213,04001442,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422652127,04001462,true,Rx,0,1,42,00,00,00,00,00,00,00,
-1762630422651999,040014A2,true,Rx,0,2,96,4D,00,00,00,00,00,00,
-1762630422651914,04001482,true,Rx,0,1,01,00,00,00,00,00,00,00,
-1762630422651743,040014C2,true,Rx,0,4,B7,02,00,00,00,00,00,00,
-1762630422651658,04001542,true,Rx,0,2,E2,18,00,00,00,00,00,00,
-1762630422651573,04001562,true,Rx,0,2,17,00,00,00,00,00,00,00,
-1762630422651402,04001522,true,Rx,0,2,93,00,00,00,00,00,00,00,
-1762630422651317,040015A2,true,Rx,0,1,01,00,00,00,00,00,00,00,
-1762630422651231,04001722,true,Rx,0,1,5E,00,00,00,00,00,00,00,
-1762630422651018,04001682,true,Rx,0,6,03,84,91,00,11,00,00,00,
-1762630422650933,040015E2,true,Rx,0,2,00,00,00,00,00,00,00,00,
