Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630404061585,1C000342,true,Rx,0,8,02,FD,09,00,0E,01,28,80,
-1762630404061457,1C000342,true,Rx,0,5,00,24,17,1E,03,00,00,00,
-1762630404059622,0405240A,true,Rx,0,3,8D,01,00,00,00,00,00,00,
-1762630404057702,0401E411,true,Rx,0,7,00,05,03,00,91,FF,01,00,
-1762630404057532,0401E411,true,Rx,0,7,01,05,27,00,BF,FF,01,00,
-1762630404057404,0401E451,true,Rx,0,8,01,06,EF,FF,FF,FF,1B,FE,
-1762630404057276,0401E451,true,Rx,0,8,00,06,6C,04,00,00,87,FE,
-1762630404052412,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630404052284,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630404052199,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630404052071,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630404051644,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404051516,040A2012,true,Rx,0,8,43,00,E9,FF,FA,03,0A,CF,
-1762630404051388,04056412,true,Rx,0,8,FA,FF,06,00,8C,06,0A,CF,
-1762630404051303,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404050492,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630404049937,040A2011,true,Rx,0,8,76,00,B6,FF,F9,03,0D,CF,
-1762630404049809,04056411,true,Rx,0,8,FC,FF,05,00,C7,01,0D,CF,
-1762630404048316,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630404048188,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630404047292,0401E412,true,Rx,0,7,00,05,39,00,00,00,01,00,
-1762630404047164,0401E412,true,Rx,0,7,01,05,0F,00,30,FF,01,00,
-1762630404046993,0401E452,true,Rx,0,8,01,0F,31,04,00,00,30,FB,
-1762630404046865,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404046737,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404046609,0401E452,true,Rx,0,8,00,0F,B6,FF,FF,FF,F5,02,
-1762630404046481,0405C40F,true,Rx,0,8,00,01,C1,3D,49,06,BD,02,
-1762630404046353,0405C42F,true,Rx,0,8,00,64,3E,26,27,00,61,00,
-1762630404046183,0405C40F,true,Rx,0,8,01,01,05,41,EF,05,D5,03,
-1762630404046055,0405C42F,true,Rx,0,8,01,64,34,28,B4,FF,FA,FF,
-1762630404045927,0405C52F,true,Rx,0,5,01,D3,00,47,00,00,00,00,
-1762630404045799,0405C40F,true,Rx,0,8,02,01,C9,3D,B6,08,DC,04,
-1762630404045671,0405C42F,true,Rx,0,8,02,64,78,26,E1,FF,4C,00,
-1762630404045543,0405C52F,true,Rx,0,5,02,D0,FF,19,00,00,00,00,
-1762630404045457,0405C52F,true,Rx,0,5,00,2F,00,B1,FF,00,00,00,
-1762630404044945,0405C410,true,Rx,0,8,00,01,07,37,C6,28,50,15,
-1762630404044817,0405C430,true,Rx,0,8,00,64,3A,24,00,00,C1,FF,
-1762630404044689,0405C410,true,Rx,0,8,01,01,B1,37,C7,28,D5,17,
-1762630404044519,0405C430,true,Rx,0,8,01,64,76,24,2E,FC,52,FF,
-1762630404044433,0405C530,true,Rx,0,5,00,BB,FF,7F,FF,00,00,00,
-1762630404044305,0405C410,true,Rx,0,8,02,01,34,38,13,29,0E,19,
-1762630404044178,0405C430,true,Rx,0,8,02,64,6F,24,FD,00,AD,00,
-1762630404044050,0405C530,true,Rx,0,5,02,14,01,6B,01,00,00,00,
-1762630404043922,0405C530,true,Rx,0,5,01,FE,FE,5B,01,00,00,00,
-1762630404041404,04098C31,true,Rx,0,3,00,98,09,00,00,00,00,00,
-1762630404041319,04098C51,true,Rx,0,3,00,04,01,00,00,00,00,00,
-1762630404037650,0401E411,true,Rx,0,7,00,05,06,00,9E,FF,01,00,
-1762630404037522,0401E411,true,Rx,0,7,01,05,1B,00,BF,FF,01,00,
-1762630404037351,0401E451,true,Rx,0,8,01,1A,EF,FF,FF,FF,4B,FE,
-1762630404037266,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630404037138,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630404036967,0401E451,true,Rx,0,8,00,1A,6B,04,00,00,D0,FE,
-1762630404032487,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630404032359,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630404032274,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630404032146,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630404031591,040A2012,true,Rx,0,8,2E,01,76,FF,53,04,1E,CF,
-1762630404031463,04056412,true,Rx,0,8,F9,FF,05,00,94,06,1E,CF,
-1762630404029927,040A2011,true,Rx,0,8,8A,FF,DB,FF,9A,03,21,CF,
-1762630404029799,04056411,true,Rx,0,8,FC,FF,02,00,C8,01,21,CF,
-1762630404029501,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404027282,0401E412,true,Rx,0,7,00,05,3F,00,00,00,01,00,
-1762630404027154,0401E412,true,Rx,0,7,01,05,0E,00,43,FF,01,00,
-1762630404027026,0401E452,true,Rx,0,8,01,23,2F,04,00,00,54,FB,
-1762630404026856,0401E452,true,Rx,0,8,00,23,B6,FF,FF,FF,5E,03,
-1762630404026770,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630404017683,0401E411,true,Rx,0,7,00,05,03,00,9E,FF,01,00,
-1762630404017555,0401E411,true,Rx,0,7,01,05,14,00,BF,FF,01,00,
-1762630404017384,0401E451,true,Rx,0,8,00,2E,6B,04,00,00,19,FF,
-1762630404017256,0401E451,true,Rx,0,8,01,2E,EF,FF,FF,FF,7B,FE,
-1762630404012392,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630404012307,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630404012221,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630404012093,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630404011581,040A2012,true,Rx,0,8,2B,00,49,00,22,04,32,CF,
-1762630404011453,04056412,true,Rx,0,8,F9,FF,04,00,9D,06,32,CF,
-1762630404009960,040A2011,true,Rx,0,8,E4,FF,19,00,A7,03,35,CF,
-1762630404009832,04056411,true,Rx,0,8,FC,FF,00,00,C9,01,35,CF,
-1762630404009747,0405240A,true,Rx,0,3,A2,01,00,00,00,00,00,00,
-1762630404007315,0401E412,true,Rx,0,7,00,05,54,00,1D,00,01,00,
-1762630404007187,0401E412,true,Rx,0,7,01,05,12,00,53,FF,01,00,
-1762630404007016,0401E452,true,Rx,0,8,01,37,2D,04,00,00,6C,FB,
-1762630404006888,0401E452,true,Rx,0,8,00,37,B7,FF,FF,FF,B1,03,
-1762630404000531,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630403999678,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403997673,0401E411,true,Rx,0,7,00,05,00,00,AD,FF,01,00,
-1762630403997545,0401E411,true,Rx,0,7,01,05,0F,00,BF,FF,01,00,
-1762630403997374,0401E451,true,Rx,0,8,01,42,EF,FF,FF,FF,AB,FE,
-1762630403997246,0401E451,true,Rx,0,8,00,42,6A,04,00,00,57,FF,
-1762630403996734,0405C40F,true,Rx,0,8,00,01,DA,3D,CF,06,E4,02,
-1762630403996606,0405C42F,true,Rx,0,8,00,64,7B,26,FE,FF,61,00,
-1762630403996478,0405C40F,true,Rx,0,8,01,01,F5,40,FC,05,76,03,
-1762630403996350,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403996222,0405C42F,true,Rx,0,8,01,64,28,28,B5,FF,67,00,
-1762630403996137,0405C52F,true,Rx,0,5,00,28,00,A3,FF,00,00,00,
-1762630403995966,0405C40F,true,Rx,0,8,02,01,CC,3D,04,09,FD,04,
-1762630403995838,0405C42F,true,Rx,0,8,02,64,76,26,23,00,3B,00,
-1762630403995753,0405C52F,true,Rx,0,5,02,DB,FF,2B,00,00,00,00,
-1762630403995625,0405C52F,true,Rx,0,5,01,1B,00,87,00,00,00,00,
-1762630403994942,0405C410,true,Rx,0,8,00,01,FF,36,FC,28,9B,15,
-1762630403994814,0405C430,true,Rx,0,8,00,64,78,24,99,00,11,00,
-1762630403994643,0405C410,true,Rx,0,8,01,01,9D,37,44,29,26,18,
-1762630403994515,0405C430,true,Rx,0,8,01,64,A5,24,D0,FC,8F,FF,
-1762630403994387,0405C530,true,Rx,0,5,00,31,FF,A2,00,00,00,00,
-1762630403994259,0405C410,true,Rx,0,8,02,01,1F,38,5A,29,70,19,
-1762630403994131,0405C430,true,Rx,0,8,02,64,FB,24,17,01,AC,01,
-1762630403994003,0405C530,true,Rx,0,5,02,64,FF,BF,01,00,00,00,
-1762630403993875,0405C530,true,Rx,0,5,01,5A,FE,42,02,00,00,00,
-1762630403992382,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403992297,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403992169,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403992084,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403991572,040A2012,true,Rx,0,8,27,00,33,00,EB,03,46,CF,
-1762630403991444,04056412,true,Rx,0,8,FA,FF,01,00,A6,06,46,CF,
-1762630403989950,040A2011,true,Rx,0,8,57,00,28,00,FD,03,49,CF,
-1762630403989822,04056411,true,Rx,0,8,FB,FF,01,00,CA,01,49,CF,
-1762630403987305,0401E412,true,Rx,0,7,00,05,68,00,2A,00,01,00,
-1762630403987134,0401E412,true,Rx,0,7,01,05,15,00,5C,FF,01,00,
-1762630403987006,0401E452,true,Rx,0,8,01,4B,2B,04,00,00,7E,FB,
-1762630403986878,0401E452,true,Rx,0,8,00,4B,B8,FF,FF,FF,FA,03,
-1762630403977663,0401E411,true,Rx,0,7,00,05,FE,FF,AD,FF,01,00,
-1762630403977535,0401E411,true,Rx,0,7,01,05,0C,00,BF,FF,01,00,
-1762630403977407,0401E451,true,Rx,0,8,00,56,6A,04,00,00,95,FF,
-1762630403977236,0401E451,true,Rx,0,8,01,56,EF,FF,FF,FF,DB,FE,
-1762630403973396,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403972500,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403972287,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403972159,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403972074,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403971988,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403971604,040A2012,true,Rx,0,8,98,00,DD,FF,B4,03,5A,CF,
-1762630403971476,04056412,true,Rx,0,8,FA,FF,00,00,AF,06,5A,CF,
-1762630403969940,040A2011,true,Rx,0,8,65,00,25,00,00,04,5D,CF,
-1762630403969812,04056411,true,Rx,0,8,FC,FF,FF,FF,CA,01,5D,CF,
-1762630403967295,0401E412,true,Rx,0,7,00,05,65,00,39,00,01,00,
-1762630403967167,0401E412,true,Rx,0,7,01,05,19,00,51,FF,01,00,
-1762630403967039,0401E452,true,Rx,0,8,00,5F,B9,FF,FF,FF,38,04,
-1762630403966869,0401E452,true,Rx,0,8,01,5F,29,04,00,00,98,FB,
-1762630403959317,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630403959146,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630403957653,0401E411,true,Rx,0,7,00,05,03,00,AD,FF,01,00,
-1762630403957525,0401E411,true,Rx,0,7,01,05,0A,00,BF,FF,01,00,
-1762630403957397,0401E451,true,Rx,0,8,00,6A,6A,04,00,00,D3,FF,
-1762630403957269,0401E451,true,Rx,0,8,01,6A,EF,FF,FF,FF,0B,FF,
-1762630403957141,0405240A,true,Rx,0,3,BB,01,00,00,00,00,00,00,
-1762630403952448,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403952320,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403952234,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403952106,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403951594,040A2012,true,Rx,0,8,3B,00,25,00,E3,03,6E,CF,
-1762630403951466,04056412,true,Rx,0,8,FA,FF,00,00,B9,06,6E,CF,
-1762630403949973,040A2011,true,Rx,0,8,15,00,DF,FF,93,03,71,CF,
-1762630403949845,04056411,true,Rx,0,8,FC,FF,FE,FF,CB,01,71,CF,
-1762630403949717,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630403947285,0401E412,true,Rx,0,7,00,05,59,00,5F,00,01,00,
-1762630403947157,0401E412,true,Rx,0,7,01,05,16,00,5A,FF,01,00,
-1762630403947029,0401E452,true,Rx,0,8,01,73,28,04,00,00,AB,FB,
-1762630403946901,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630403946773,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630403946645,0401E452,true,Rx,0,8,00,73,BB,FF,FF,FF,59,04,
-1762630403946475,0405C40F,true,Rx,0,8,00,01,EE,3D,FD,06,BA,02,
-1762630403946347,0405C42F,true,Rx,0,8,00,64,89,26,D8,FF,66,00,
-1762630403946219,0405C40F,true,Rx,0,8,01,01,F2,40,50,06,EE,02,
-1762630403946048,0405C42F,true,Rx,0,8,01,64,16,28,C4,FF,74,FF,
-1762630403945963,0405C52F,true,Rx,0,5,01,11,FF,7D,00,00,00,00,
-1762630403945835,0405C40F,true,Rx,0,8,02,01,D5,3D,01,09,09,05,
-1762630403945664,0405C42F,true,Rx,0,8,02,64,8C,26,17,00,27,00,
-1762630403945579,0405C52F,true,Rx,0,5,02,E1,FF,2E,00,00,00,00,
-1762630403945451,0405C52F,true,Rx,0,5,00,FA,FF,CE,FF,00,00,00,
-1762630403944939,0405C410,true,Rx,0,8,00,01,F7,36,C9,28,38,15,
-1762630403944811,0405C430,true,Rx,0,8,00,64,41,24,63,01,9D,00,
-1762630403944683,0405C410,true,Rx,0,8,01,01,78,37,9A,29,46,17,
-1762630403944512,0405C430,true,Rx,0,8,01,64,66,24,77,FE,B6,FD,
-1762630403944427,0405C530,true,Rx,0,5,00,83,FF,4F,FF,00,00,00,
-1762630403944299,0405C410,true,Rx,0,8,02,01,15,38,F5,29,A3,19,
-1762630403944128,0405C430,true,Rx,0,8,02,64,BF,24,B0,FF,2A,02,
-1762630403944043,0405C530,true,Rx,0,5,02,7C,FF,89,00,00,00,00,
-1762630403943915,0405C530,true,Rx,0,5,01,26,FE,33,02,00,00,00,
-1762630403941398,04098C31,true,Rx,0,3,00,91,09,00,00,00,00,00,
-1762630403941312,04098C51,true,Rx,0,3,00,ED,00,00,00,00,00,00,
-1762630403938411,04001442,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630403938283,04001462,true,Rx,0,1,45,00,00,00,00,00,00,00,
-1762630403938112,1C00005A,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630403938027,04001482,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630403937942,040014A2,true,Rx,0,2,6C,4B,00,00,00,00,00,00,
-1762630403937856,040014C2,true,Rx,0,4,00,00,00,00,00,00,00,00,
-1762630403937771,04001542,true,Rx,0,2,C0,FC,00,00,00,00,00,00,
-1762630403937643,04001562,true,Rx,0,2,14,00,00,00,00,00,00,00,
-1762630403937558,04001522,true,Rx,0,2,93,00,00,00,00,00,00,00,
-1762630403937472,040015A2,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630403937344,0401E411,true,Rx,0,7,00,02,03,00,AD,FF,01,00,
-1762630403937259,04001722,true,Rx,0,1,5E,00,00,00,00,00,00,00,
-1762630403937174,04001682,true,Rx,0,6,A3,8E,7D,00,11,00,00,00,
-1762630403937088,040015E2,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403937003,04001602,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630403936832,0401E411,true,Rx,0,7,01,05,04,00,BF,FF,01,00,
-1762630403936790,04001622,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630403936704,04001642,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630403936576,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630403936448,04001662,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630403936320,040016C2,true,Rx,0,5,00,00,00,00,00,00,00,00,
-1762630403936235,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630403936064,0401E451,true,Rx,0,8,01,7E,EF,FF,FF,FF,3B,FF,
-1762630403935936,0401E451,true,Rx,0,8,00,7E,6A,04,00,00,11,00,
-1762630403935808,1C00005A,true,Rx,0,8,01,CD,00,29,C6,14,03,00,
-1762630403935680,1C0003E6,true,Rx,0,8,02,FC,23,00,0A,10,02,B1,
-1762630403935552,1C00005A,true,Rx,0,5,01,00,00,7D,03,00,00,00,
-1762630403935382,1C0003E6,true,Rx,0,8,01,E2,02,0A,10,1B,00,14,
-1762630403935254,1C0003E6,true,Rx,0,8,00,13,0F,17,0F,13,0F,18,
-1762630403935083,1C0003E6,true,Rx,0,8,0F,14,0F,00,00,00,00,00,
-1762630403934955,1C0003E6,true,Rx,0,7,00,00,00,00,00,0F,03,00,
-1762630403934784,1C0003E6,true,Rx,0,8,02,FC,19,00,0A,10,02,B1,
-1762630403934656,1C000342,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630403934486,1C0003E6,true,Rx,0,8,01,7D,02,0A,10,1C,00,0A,
-1762630403934358,1C000342,true,Rx,0,8,01,CD,01,29,C6,14,03,00,
-1762630403934230,1C0003E6,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1762630403934102,1C000342,true,Rx,0,5,00,00,00,72,03,00,00,00,
-1762630403933974,1C0003E6,true,Rx,0,5,00,00,00,13,03,00,00,00,
-1762630403931883,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403931670,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403931457,040A2012,true,Rx,0,8,65,00,05,00,B3,03,82,CF,
-1762630403931371,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403931243,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403931158,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403931030,04056412,true,Rx,0,8,F9,FF,FE,FF,C3,06,82,CF,
-1762630403929963,040A2011,true,Rx,0,8,19,00,F6,FF,F4,03,85,CF,
-1762630403929835,04056411,true,Rx,0,8,FC,FF,FC,FF,CB,01,85,CF,
-1762630403928598,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403927318,0401E412,true,Rx,0,7,00,05,47,00,6F,00,01,00,
-1762630403927147,0401E412,true,Rx,0,7,01,05,1B,00,59,FF,01,00,
-1762630403927019,0401E452,true,Rx,0,8,01,87,26,04,00,00,BF,FB,
-1762630403926891,0401E452,true,Rx,0,8,00,87,BC,FF,FF,FF,6E,04,
-1762630403926379,1C0000DA,true,Rx,0,8,02,FD,09,00,47,74,D8,1B,
-1762630403926251,1C0000DA,true,Rx,0,5,00,7A,16,40,03,00,00,00,
-1762630403924246,1C000346,true,Rx,0,8,02,FD,09,00,47,74,D8,1B,
-1762630403924118,1C000346,true,Rx,0,5,00,7A,17,1E,03,00,00,00,
-1762630403921942,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403918444,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403917676,0401E411,true,Rx,0,7,00,05,06,00,AD,FF,01,00,
-1762630403917548,0401E411,true,Rx,0,7,01,05,04,00,BF,FF,01,00,
-1762630403917377,0401E451,true,Rx,0,8,01,92,EF,FF,FF,FF,6B,FF,
-1762630403917249,0401E451,true,Rx,0,8,00,92,6A,04,00,00,4F,00,
-1762630403917121,1C00003A,true,Rx,0,8,02,FD,09,00,82,65,50,5F,
-1762630403916993,1C00003A,true,Rx,0,5,00,DA,16,40,03,00,00,00,
-1762630403916097,1C000341,true,Rx,0,8,02,FD,09,00,82,65,50,5F,
-1762630403916012,1C000341,true,Rx,0,5,00,DA,17,1E,03,00,00,00,
-1762630403911617,040A2012,true,Rx,0,8,EB,FF,68,00,13,04,96,CF,
-1762630403911489,04056412,true,Rx,0,8,F9,FF,FE,FF,CD,06,96,CF,
-1762630403911361,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403911276,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403911148,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403911063,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403909953,040A2011,true,Rx,0,8,FB,FF,D6,FF,EC,03,99,CF,
-1762630403909825,04056411,true,Rx,0,8,FC,FF,FB,FF,CB,01,99,CF,
-1762630403909697,040D6863,true,Rx,0,6,00,00,00,00,00,01,00,00,
-1762630403909484,0405240A,true,Rx,0,3,CF,01,00,00,00,00,00,00,
-1762630403909313,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630403907522,1C00005A,true,Rx,0,8,02,FD,09,00,54,E3,C7,41,
-1762630403907394,1C00005A,true,Rx,0,5,00,AA,16,40,03,00,00,00,
-1762630403907266,0401E412,true,Rx,0,7,00,05,3E,00,91,00,01,00,
-1762630403907095,0401E412,true,Rx,0,7,01,05,1A,00,57,FF,01,00,
-1762630403906967,0401E452,true,Rx,0,8,01,9B,24,04,00,00,D4,FB,
-1762630403906839,0401E452,true,Rx,0,8,00,9B,BE,FF,FF,FF,6B,04,
-1762630403906711,040D6863,true,Rx,0,6,01,00,00,00,00,01,00,00,
-1762630403906370,1C000342,true,Rx,0,8,02,FD,09,00,54,E3,C7,41,
-1762630403906284,1C000342,true,Rx,0,5,00,AA,17,1E,03,00,00,00,
-1762630403904663,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630403899543,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630403896727,0405C40F,true,Rx,0,8,00,01,F0,3D,F3,06,AE,02,
-1762630403896557,0405C42F,true,Rx,0,8,00,64,83,26,10,00,68,00,
-1762630403896471,0405C52F,true,Rx,0,5,00,E4,FF,00,00,00,00,00,
-1762630403896343,0405C40F,true,Rx,0,8,01,01,F4,40,9A,06,DB,02,
-1762630403896173,0405C42F,true,Rx,0,8,01,64,19,28,F5,FF,34,00,
-1762630403896045,0405C40F,true,Rx,0,8,02,01,CD,3D,00,09,0A,05,
-1762630403895917,0405C42F,true,Rx,0,8,02,64,91,26,11,00,1D,00,
-1762630403895789,0405C52F,true,Rx,0,5,01,9C,00,61,00,00,00,00,
-1762630403895703,0405C52F,true,Rx,0,5,02,E4,FF,1D,00,00,00,00,
-1762630403895533,0401E411,true,Rx,0,7,00,05,04,00,AD,FF,01,00,
-1762630403895405,0401E411,true,Rx,0,7,01,05,07,00,BF,FF,01,00,
-1762630403895277,0401E451,true,Rx,0,8,01,A8,EF,FF,FF,FF,9B,FF,
-1762630403895149,0401E451,true,Rx,0,8,00,A8,6A,04,00,00,8D,00,
-1762630403895063,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403894893,0405C410,true,Rx,0,8,00,01,EE,36,99,28,B9,14,
-1762630403894765,0405C430,true,Rx,0,8,00,64,0E,24,75,00,17,00,
-1762630403894637,0405C410,true,Rx,0,8,01,01,9B,37,10,29,84,16,
-1762630403894509,0405C430,true,Rx,0,8,01,64,54,24,95,FF,02,00,
-1762630403894423,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630403894253,0405C410,true,Rx,0,8,02,01,00,38,37,2A,80,18,
-1762630403894125,0405C530,true,Rx,0,5,01,A6,FF,A9,03,00,00,00,
-1762630403893997,0405C430,true,Rx,0,8,02,64,2B,24,D6,FE,98,01,
-1762630403893911,0405C530,true,Rx,0,5,02,07,FF,E7,01,00,00,00,
-1762630403893783,0405C530,true,Rx,0,5,00,94,00,22,FF,00,00,00,
-1762630403891607,040A2012,true,Rx,0,8,EF,FF,D8,FF,F5,03,AA,CF,
-1762630403891479,04056412,true,Rx,0,8,FA,FF,FC,FF,D6,06,AA,CF,
-1762630403891095,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403891010,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403890882,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403890797,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403889944,040A2011,true,Rx,0,8,E3,FF,FA,FF,CD,03,AD,CF,
-1762630403889816,04056411,true,Rx,0,8,FB,FF,FB,FF,CA,01,AD,CF,
-1762630403887298,0401E412,true,Rx,0,7,00,05,40,00,94,00,01,00,
-1762630403887170,0401E412,true,Rx,0,7,01,05,49,00,79,FF,01,00,
-1762630403887042,0401E452,true,Rx,0,8,01,AF,23,04,00,00,D1,FB,
-1762630403886872,0401E452,true,Rx,0,8,00,AF,C0,FF,FF,FF,65,04,
-1762630403875651,0401E411,true,Rx,0,7,00,05,07,00,AD,FF,01,00,
-1762630403875523,0401E411,true,Rx,0,7,01,05,03,00,BF,FF,01,00,
-1762630403875395,0401E451,true,Rx,0,8,00,BC,6A,04,00,00,CB,00,
-1762630403875224,0401E451,true,Rx,0,8,01,BC,EF,FF,FF,FF,CB,FF,
-1762630403871640,040A2012,true,Rx,0,8,A7,FF,0C,00,25,04,BE,CF,
-1762630403871512,04056412,true,Rx,0,8,FB,FF,FE,FF,E0,06,BE,CF,
-1762630403871384,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
-1762630403871299,0401E481,true,Rx,0,4,11,00,00,00,00,00,00,00,
-1762630403871171,0401E481,true,Rx,0,4,12,01,74,FF,00,00,00,00,
-1762630403871086,0401E481,true,Rx,0,4,12,00,8C,00,00,00,00,00,
-1762630403870318,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630403870190,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630403869976,040A2011,true,Rx,0,8,10,00,F8,FF,93,03,C1,CF,
-1762630403869806,04056411,true,Rx,0,8,FB,FF,FB,FF,C8,01,C1,CF,
-1762630403867288,0401E412,true,Rx,0,7,00,05,42,00,8F,00,01,00,
-1762630403867160,0401E412,true,Rx,0,7,01,05,54,00,7A,FF,01,00,
-1762630403867032,0401E452,true,Rx,0,8,01,C3,22,04,00,00,CD,FB,
-1762630403866862,0401E452,true,Rx,0,8,00,C3,C1,FF,FF,FF,63,04,
-1762630403859737,0405240A,true,Rx,0,3,ED,01,00,00,00,00,00,00,
-1762630403855684,0401E411,true,Rx,0,7,00,05,03,00,AD,FF,01,00,
-1762630403855556,0401E411,true,Rx,0,7,01,05,02,00,BF,FF,01,00,
-1762630403855385,0401E451,true,Rx,0,8,01,D0,EF,FF,FF,FF,FB,FF,
-1762630403855257,0401E451,true,Rx,0,8,00,D0,6A,04,00,00,09,01,
-1762630403851588,040A2012,true,Rx,0,8,28,00,CA,FF,BC,03,D2,CF,
-1762630403851460,04056412,true,Rx,0,8,FC,FF,00,00,E9,06,D2,CF,
-1762630403851374,0401E481,true,Rx,0,4,11,01,00,00,00,00,00,00,
